time,open,high,low,close
2025-08-01T00:00:00Z,1945.0,1946.0151,1944.1621,1945.3919
2025-08-01T01:00:00Z,1945.3919,1946.3287,1943.9551,1943.9872
2025-08-01T02:00:00Z,1943.9872,1944.8367,1943.2986,1944.7486
2025-08-01T03:00:00Z,1944.7486,1945.8932,1943.3286,1943.9773
2025-08-01T04:00:00Z,1943.9773,1945.3325,1943.4641,1944.5449
2025-08-01T05:00:00Z,1944.5449,1945.7605,1943.4249,1943.7744
2025-08-01T06:00:00Z,1943.7744,1945.0868,1943.2297,1944.7644
2025-08-01T07:00:00Z,1944.7644,1946.2266,1944.0076,1945.1009
2025-08-01T08:00:00Z,1945.1009,1945.6911,1944.2652,1945.5396
2025-08-01T09:00:00Z,1945.5396,1946.7858,1944.0998,1946.3145
2025-08-01T10:00:00Z,1946.3145,1947.2268,1944.9264,1947.1026
2025-08-01T11:00:00Z,1947.1026,1948.2294,1945.7894,1945.9551
2025-08-01T12:00:00Z,1945.9551,1946.9784,1944.7095,1945.7745
2025-08-01T13:00:00Z,1945.7745,1947.2346,1944.6445,1944.874
2025-08-01T14:00:00Z,1944.874,1945.9068,1943.7927,1944.5245
2025-08-01T15:00:00Z,1944.5245,1945.6093,1943.2868,1943.8113
2025-08-01T16:00:00Z,1943.8113,1944.3559,1943.1925,1943.4888
2025-08-01T17:00:00Z,1943.4888,1944.765,1942.3267,1942.9214
2025-08-01T18:00:00Z,1942.9214,1943.4891,1941.5483,1941.7066
2025-08-01T19:00:00Z,1941.7066,1942.911,1940.2226,1942.6093
2025-08-01T20:00:00Z,1942.6093,1943.5359,1941.5461,1943.4053
2025-08-01T21:00:00Z,1943.4053,1944.0613,1942.2318,1943.3892
2025-08-01T22:00:00Z,1943.3892,1944.2985,1942.7089,1942.8565
2025-08-01T23:00:00Z,1942.8565,1944.3278,1941.537,1942.7896
2025-08-02T00:00:00Z,1942.7896,1943.5626,1942.2513,1942.9033
2025-08-02T01:00:00Z,1942.9033,1944.041,1941.8465,1942.8583
2025-08-02T02:00:00Z,1942.8583,1943.8029,1942.2289,1943.5586
2025-08-02T03:00:00Z,1943.5586,1944.2514,1942.2449,1943.8055
2025-08-02T04:00:00Z,1943.8055,1944.6843,1943.145,1943.4507
2025-08-02T05:00:00Z,1943.4507,1944.4258,1942.1094,1942.9523
2025-08-02T06:00:00Z,1942.9523,1943.4776,1942.4397,1942.5896
2025-08-02T07:00:00Z,1942.5896,1943.8434,1941.2367,1941.8671
2025-08-02T08:00:00Z,1941.8671,1943.0348,1940.5498,1942.1423
2025-08-02T09:00:00Z,1942.1423,1943.029,1941.1033,1941.797
2025-08-02T10:00:00Z,1941.797,1942.3715,1941.2268,1941.2912
2025-08-02T11:00:00Z,1941.2912,1942.7755,1940.4267,1941.9152
2025-08-02T12:00:00Z,1941.9152,1943.3668,1941.2407,1942.0336
2025-08-02T13:00:00Z,1942.0336,1943.256,1941.0587,1941.1385
2025-08-02T14:00:00Z,1941.1385,1942.1073,1939.9531,1941.4849
2025-08-02T15:00:00Z,1941.4849,1942.2095,1940.16,1941.3642
2025-08-02T16:00:00Z,1941.3642,1941.8706,1940.4603,1941.3575
2025-08-02T17:00:00Z,1941.3575,1942.6063,1940.5218,1941.4778
2025-08-02T18:00:00Z,1941.4778,1942.583,1940.5549,1941.419
2025-08-02T19:00:00Z,1941.419,1942.7745,1940.0595,1941.3869
2025-08-02T20:00:00Z,1941.3869,1941.9814,1940.3013,1941.1581
2025-08-02T21:00:00Z,1941.1581,1942.3923,1940.5192,1941.078
2025-08-02T22:00:00Z,1941.078,1942.0273,1939.7333,1941.4263
2025-08-02T23:00:00Z,1941.4263,1942.4803,1939.9432,1942.3552
2025-08-03T00:00:00Z,1942.3552,1943.3743,1941.3585,1941.9622
2025-08-03T01:00:00Z,1941.9622,1943.2874,1941.3939,1942.4561
2025-08-03T02:00:00Z,1942.4561,1943.937,1941.1961,1943.0584
2025-08-03T03:00:00Z,1943.0584,1944.0811,1942.1355,1942.3053
2025-08-03T04:00:00Z,1942.3053,1943.0797,1941.6014,1942.8118
2025-08-03T05:00:00Z,1942.8118,1943.796,1942.1378,1942.3892
2025-08-03T06:00:00Z,1942.3892,1943.6056,1941.7804,1943.0883
2025-08-03T07:00:00Z,1943.0883,1944.0559,1942.4165,1943.5891
2025-08-03T08:00:00Z,1943.5891,1944.8497,1942.5154,1944.1479
2025-08-03T09:00:00Z,1944.1479,1945.5665,1942.8137,1945.5647
2025-08-03T10:00:00Z,1945.5647,1946.9879,1944.2164,1946.9216
2025-08-03T11:00:00Z,1946.9216,1947.8977,1945.5883,1947.1971
2025-08-03T12:00:00Z,1947.1971,1948.3247,1945.9158,1948.1632
2025-08-03T13:00:00Z,1948.1632,1949.1836,1947.1624,1947.8101
2025-08-03T14:00:00Z,1947.8101,1948.4902,1946.4031,1948.0262
2025-08-03T15:00:00Z,1948.0262,1948.7781,1946.9928,1947.5961
2025-08-03T16:00:00Z,1947.5961,1948.7617,1946.4133,1948.0378
2025-08-03T17:00:00Z,1948.0378,1949.2783,1947.3416,1947.583
2025-08-03T18:00:00Z,1947.583,1948.1893,1946.2437,1947.002
2025-08-03T19:00:00Z,1947.002,1947.6458,1946.1111,1946.3688
2025-08-03T20:00:00Z,1946.3688,1947.4376,1945.4588,1946.6707
2025-08-03T21:00:00Z,1946.6707,1948.0818,1945.4998,1945.6084
2025-08-03T22:00:00Z,1945.6084,1947.0081,1944.3035,1946.1337
2025-08-03T23:00:00Z,1946.1337,1947.115,1944.8341,1946.0437
2025-08-04T00:00:00Z,1946.0437,1947.3365,1945.4598,1947.2207
2025-08-04T01:00:00Z,1947.2207,1948.4029,1946.1142,1947.3759
2025-08-04T02:00:00Z,1947.3759,1948.8203,1946.0267,1947.3189
2025-08-04T03:00:00Z,1947.3189,1948.1283,1945.9099,1947.7881
2025-08-04T04:00:00Z,1947.7881,1948.8986,1946.8339,1946.9144
2025-08-04T05:00:00Z,1946.9144,1947.4627,1946.2651,1946.7087
2025-08-04T06:00:00Z,1946.7087,1947.7298,1945.6149,1945.7333
2025-08-04T07:00:00Z,1945.7333,1946.3218,1944.3037,1945.0713
2025-08-04T08:00:00Z,1945.0713,1945.6215,1944.1417,1944.3974
2025-08-04T09:00:00Z,1944.3974,1945.3355,1943.648,1944.3177
2025-08-04T10:00:00Z,1944.3177,1945.3465,1943.7877,1944.2956
2025-08-04T11:00:00Z,1944.2956,1945.3104,1943.5399,1945.0338
2025-08-04T12:00:00Z,1945.0338,1946.1433,1944.2645,1944.7318
2025-08-04T13:00:00Z,1944.7318,1945.6388,1943.2618,1944.4113
2025-08-04T14:00:00Z,1944.4113,1945.3986,1943.3595,1943.849
2025-08-04T15:00:00Z,1943.849,1944.8237,1943.1897,1944.7915
2025-08-04T16:00:00Z,1944.7915,1945.3272,1943.5972,1945.052
2025-08-04T17:00:00Z,1945.052,1945.8276,1943.8299,1944.9828
2025-08-04T18:00:00Z,1944.9828,1946.3068,1943.97,1944.4153
2025-08-04T19:00:00Z,1944.4153,1945.8025,1943.1175,1943.6172
2025-08-04T20:00:00Z,1943.6172,1944.9549,1942.2119,1943.796
2025-08-04T21:00:00Z,1943.796,1944.3814,1942.6191,1943.3261
2025-08-04T22:00:00Z,1943.3261,1944.5858,1942.348,1944.376
2025-08-04T23:00:00Z,1944.376,1945.7933,1943.729,1944.048
2025-08-05T00:00:00Z,1944.048,1945.4516,1943.5284,1944.212
2025-08-05T01:00:00Z,1944.212,1944.9713,1943.6307,1944.0632
2025-08-05T02:00:00Z,1944.0632,1944.9146,1942.9485,1944.6603
2025-08-05T03:00:00Z,1944.6603,1945.8013,1943.268,1944.7939
2025-08-05T04:00:00Z,1944.7939,1945.3165,1943.8966,1944.7318
2025-08-05T05:00:00Z,1944.7318,1946.2242,1944.2128,1945.5395
2025-08-05T06:00:00Z,1945.5395,1946.2406,1944.5195,1944.6181
2025-08-05T07:00:00Z,1944.6181,1945.4968,1943.2186,1944.9062
2025-08-05T08:00:00Z,1944.9062,1945.9553,1943.9604,1945.5012
2025-08-05T09:00:00Z,1945.5012,1946.2909,1944.5676,1944.9955
2025-08-05T10:00:00Z,1944.9955,1946.1697,1943.7843,1944.4848
2025-08-05T11:00:00Z,1944.4848,1945.4518,1943.1212,1943.2718
2025-08-05T12:00:00Z,1943.2718,1943.9381,1941.9422,1943.5182
2025-08-05T13:00:00Z,1943.5182,1944.7287,1942.8311,1943.3742
2025-08-05T14:00:00Z,1943.3742,1944.0861,1942.5037,1943.2484
2025-08-05T15:00:00Z,1943.2484,1944.7468,1941.7616,1942.8087
2025-08-05T16:00:00Z,1942.8087,1943.9394,1941.7074,1942.8755
2025-08-05T17:00:00Z,1942.8755,1944.17,1942.1079,1943.4688
2025-08-05T18:00:00Z,1943.4688,1944.4831,1942.2306,1942.2872
2025-08-05T19:00:00Z,1942.2872,1943.3797,1941.3442,1942.65
2025-08-05T20:00:00Z,1942.65,1943.5888,1941.4114,1941.4955
2025-08-05T21:00:00Z,1941.4955,1942.4676,1940.6125,1941.1021
2025-08-05T22:00:00Z,1941.1021,1942.4529,1940.5614,1941.4257
2025-08-05T23:00:00Z,1941.4257,1942.6555,1940.0961,1940.1735
2025-08-06T00:00:00Z,1940.1735,1941.3407,1939.2127,1939.2356
2025-08-06T01:00:00Z,1939.2356,1940.2482,1938.3973,1939.0405
2025-08-06T02:00:00Z,1939.0405,1940.1058,1938.4657,1939.6938
2025-08-06T03:00:00Z,1939.6938,1940.5823,1938.234,1939.7554
2025-08-06T04:00:00Z,1939.7554,1940.7975,1938.6324,1939.8172
2025-08-06T05:00:00Z,1939.8172,1940.993,1939.1355,1940.4204
